Nom,Link,Pagina,Imatge,Dificultat,Temps,Dieta,Ingredients,Preparacio,Tags
Menjar blanc fregit,https://www.3cat.cat/tv3/cuines/recepta/menjar-blanc-fregit/41216/,29,https://img.3cat.cat/multimedia/jpg/8/2/1684234724328_326.jpg,Baixa,Més d'una hora,Vegetariana,"[""200 g d'ametlla crua sense pela90 g de maizena50 g d'ametlla torrada sense sal20 g de sucre800 ml d'aiguaCanyella en pols1 ou1 llimonaFarinaCanonet de canyellaOli OVE"", ""200 g d'ametlla crua sense pela"", '90 g de maizena', ""50 g d'ametlla torrada sense sal"", '20 g de sucre', ""800 ml d'aigua"", 'Canyella en pols', '1 ou', '1 llimona', 'Farina', 'Canonet de canyella', 'Oli OVE']","[""Farem una beguda d'ametlles posant a hidratar 200 g d'ametlla natural sense pell durant 12 hores. Passat aquest temps, les colarem per descartar-ne l'aigua i les posarem en un got batedor amb 800 ml d'aigua. Ho triturem. Un cop triturades, les passem per un sedàs fi. Posarem la beguda en una olla però en separarem una mica en un got.\xa0\xa0"", ""A l'olla hi posarem mig canonet de canyella, una pela de llimona i farem que arrenqui el bull. Després ho apartarem del foc i ho taparem 10 minuts amb un plat a sobre perquè infusioni.\xa0\xa0"", ""Agafem 90 g de maizena i l'afegim al got on hem reservat la beguda d'ametlles. Ho dissolem.\xa0\xa0"", ""Traiem de l'olla la pela de llimona i la canyella i hi afegim la farina dissolta en la beguda d'ametlles. Ho tornem a posar a foc mitjà i ho remenem fins que s'espesseixi durant 5 minuts.\xa0\xa0"", ""Ho abocarem a una safata de 22 x 17 cm amb paper sulfurat, deixant un gruix d'1,5 cm. Ho durem a la nevera 3 hores fins que qualli.\xa0\xa0"", ""Pelem 50 g d'ametlla torrada sense sal. També hi afegirem una cullerada de canyella en pols i ho picarem tot junt en una picadora. Després ho posarem en un plat amb 20 g de sucre. Ho barregem tot.\xa0\xa0"", 'Desemmotllem el menjar blanc quallat i el tallem en quadradets de 5 x 5 cm, aproximadament. \xa0\xa0', 'Batem un ou i el posem en un plat. \xa0\xa0', ""Anirem passant els quadradets de menjar blanc per un plat amb farina i després per l'ou. Els anirem fregint en una paella amb oli ben calent. Després els reservem en una plata amb paper absorbent. \xa0\xa0"", ""Passem els quadradets fregits pel plat on tenim l'arrebossat d'ametlles i sucre. \xa0\xa0"", 'Finalment, emplatem en una safata tots els quadradets junts.\xa0\xa0']","['Llimona', 'Farina de blat de moro', 'Canyella', 'Sucre', 'Ametlles']"
Sardina amb cremós de bròcoli,https://www.3cat.cat/tv3/cuines/recepta/sardina-amb-cremos-de-brocoli/41116/,31,https://img.3cat.cat/multimedia/jpg/4/7/1683713913574_326.jpg,Baixa,Menys d'una hora,,"['250 g de sal fina250 g de sucre60 g de formatge tendre de vaca20 g de grana padano600 ml de brou vegetal3 patates monalisa2 sardines2 tomàquets en oli1 bròcoli gros1 llimona1 ceba de FigueresLlardPebreOli', '250 g de sal fina', '250 g de sucre', '60 g de formatge tendre de vaca', '20 g de grana padano', '600 ml de brou vegetal', '3 patates monalisa', '2 sardines', '2 tomàquets en oli', '1 bròcoli gros', '1 llimona', '1 ceba de Figueres', 'Llard', 'Pebre', 'Oli']","['Escalfem 600 ml de brou vegetal, que haurem bullit 20 minuts amb els següents ingredients: 1 porro, 4 xiitakes, una rodanxa de llimona i un manat de julivert.\xa0', ""En una cassola amb 1 nou de llard hi posem 1 ceba de Figueres tallada a juliana. Hi posem pebre i sal. Tapem i l'ofeguem 10 minuts.\xa0"", 'Escapcem a mida petita 3 patates monalisa i també les afegim a la cassola juntament amb sal, pebre i els 600 ml de brou vegetal calent. Ho courem 10 minuts.\xa0', ""Laminem 1 bròcoli gros i l'afegim a la cassola. Ho courem 10 minuts més.\xa0"", ""Prepararem unes sardines curades. Agafem en un bol gros 250 g de sal fina, 250 g de sucre i la ratlladura d'una llimona. Ho barregem. En un altre recipient hi posem la meitat d'aquesta barreja, els lloms de 2 sardines (que haurem congelat abans) i, per últim, la resta de la barreja fins que quedin enterrades. Ho tapem i duem a la nevera 15 minuts.\xa0"", ""Un cop passat el temps, desenterrem les sardines i hi passem aigua per netejar-les. Després les eixuguem i els traiem les espines amb pinces. Hi afegim un raig d'oli i reservem.\xa0"", 'Ajuntem tots els ingredients per fer la crema. En un got americà hi posem tot el contingut de la cassola, 20 g de formatge grana padano, 60 g de formatge tendre de vaca, i el suc de mitja llimona (la que hem fet servir abans per a la pell). Ho triturem fins a obtenir una textura fina.\xa0', 'Per a emplatar, posarem la crema, al damunt les sardines tallades a biaix, uns dauets que haurem tallat de 2 tomàquets en oli i, per últim, uns talls de grana padano laminat.\xa0']","['Patates', 'Sardina', 'Formatge', 'Ceba', 'Sucre', 'Bròcoli']"
Maduixes al pebre,https://www.3cat.cat/tv3/cuines/recepta/maduixes-al-pebre/41098/,31,https://img.3cat.cat/multimedia/jpg/8/8/1683707894588_326.jpg,Baixa,Menys d'una hora,Vegana,"['300 g maduixes', '100 ml aigua', '50 g sucre', '1 branca de romaní', 'Crema balsàmica de Mòdena', ""Licor d'ametlla"", 'Pebre negre en gra', 'Menta fresca']","[""Comencem per fer un almívar perfumat. En un pot hi posem 100 ml d'aigua, 2 cullerades de sucre, 1 raig de licor d'ametlles, 1 branca de romaní i 8 boles de pebre negre, que aixafem. Ho escalfarem fins que el sucre es dissolgui.\xa0"", 'Tallarem 300 g de maduixes i en traurem la part verda.\xa0', ""Posarem les maduixes a dins del pot de l'almívar amb una mica de crema balsàmica de Mòdena. Ho traiem del foc i ho integrem bé. Després ho passem a un bol sense la branca de romaní. Deixem refredar les maduixes a la nevera durant 10 minuts.\xa0"", 'Posarem en un plat les maduixes amb el seu suc, una mica de fulles de menta i unes gotes de crema balsàmica de Mòdena.\xa0']","['Maduixa', 'Pebre negre', 'Romaní', 'Sucre']"
Onglet amb salsa de rave picant,https://www.3cat.cat/tv3/cuines/recepta/onglet-amb-salsa-de-rave-picant/40997/,31,https://img.3cat.cat/multimedia/jpg/5/8/1683100620285_326.jpg,Baixa,Més d'una hora,,"[""2 onglets1 kg de sal1 kg de sucre100 g de mantega60 g de raifort100 ml de caldo de pollastre25 ml de caldo de pollastre concentrat2 grans d'all1 branca de romaní1 c/s de pebre vermell dolç1 fulla de llorer1 ouVi ranciVinagre chardonnayOli OVE"", '2 onglets', '1 kg de sal', '1 kg de sucre', '100 g de mantega', '60 g de raifort', '100 ml de caldo de pollastre', '25 ml de caldo de pollastre concentrat', ""2 grans d'all"", '1 branca de romaní', '1 c/s de pebre vermell dolç', '1 fulla de llorer', '1 ou', 'Vi ranci', 'Vinagre chardonnay', 'Oli OVE']","['Barregem en un bol gros\xa01 kg de sal\xa0 i 1 kg de sucre.\xa0\xa0', ""Posem a la base d'un recipient un mica de la barreja de sal i sucre, suficient per fer un terra. Hi posem els 2 onglets nets i la resta de barreja de sal i sucre, assegurant que quedin ben coberts.\xa0"", 'Els deixem així 45 minuts. \xa0', ""Posem una paella al foc amb un raig d'oli. Hi posem 2 grans d'all aixafats.\xa0\xa0"", 'Afegim a la paella 1 cullerada grossa de pebre vermell dolç i deixem que es torri, però amb cura perquè no volem que es cremi. \xa0', ""Tirem vi ranci a la paella i deixem que s'evapori l'alcohol.\xa0"", 'Hi afegim 100 ml de caldo de pollastre i\xa0una 1 fulla de llorer.\xa0', 'Deixem que tot plegat es vagi reduint.\xa0', 'Afegim a la reducció un raig de vinagre de chardonnay.\xa0', 'Ho integrem i ho reservem.\xa0\xa0', 'Afegim 100 g de mantega a la paella i una branca de romaní. Deixem que la mantega es fongui.\xa0', 'Si han passat 45 minuts des que hem cobert els onglets, els traiem de la barreja i els submergim en un bol amb aigua perquè no quedi ni sal ni sucre enganxats a la carn.\xa0', 'Eixuguem els onglets amb un drap.\xa0\xa0', 'Posem els onglets a la paella on hem fos la mantega i els coem tirant-los mantega líquida per sobre. La cocció durarà uns 5 minuts.\xa0', ""Passat aquest temps, retirem els onglets de la cassola i els tapem per mantenir l'escalfor. \xa0"", ""Mentrestant, podem preparar la maionesa de raifort. Posem en un got batedor un\xa0ou i hi ratllem 60 g de raifort fresc. Hi posem 25 ml de caldo de pollastre concentrat. Ho turbinem amb el braç elèctric i hi anem afegint l'oli de mica en mica fins que tinguem una textura de maionesa.\xa0"", 'Ho posem al biberó per poder servir.\xa0\xa0', None]","['Carn', 'Naps', 'Vedella']"
Pasta amb salsa aurora,https://www.3cat.cat/tv3/cuines/recepta/pasta-amb-salsa-aurora/41077/,31,https://img.3cat.cat/multimedia/jpg/5/0/1683105675605_326.jpg,Baixa,Menys d'una hora,,"[""500 g de tortiglioni75 g de formatge curat75 g de formatge emmental60 g de farina d'ametlla200 g de sofregit ja fet de ceba4 tomacons500 ml de nata del 35%300 g de carn picada (50% de vedella i 50% de porc)250 g de brou de carn reduïtSalPebre blancOli OVE1 gra d'allOrenga fresca en plantaBrandi"", '500 g de tortiglioni', '75 g de formatge curat', '75 g de formatge emmental', ""60 g de farina d'ametlla"", '200 g de sofregit ja fet de ceba', '4 tomacons', '500 ml de nata del 35%', '300 g de carn picada (50% de vedella i 50% de porc)', '250 g de brou de carn reduït', 'Sal', 'Pebre blanc', 'Oli OVE', ""1 gra d'all"", 'Orenga fresca en planta', 'Brandi']","['Posem a escalfar 200 g de ceba sofregida.\xa0Hi afegim 4 tomacons ratllats i els deixem coure 15 minuts.', 'Mentrestant, posem en un pot ample 500 ml de nata del 35%. La reduïm fins a la meitat, per aconseguir una doble nata.', 'Posem a bullir una olla grossa amb aigua.', ""Posem en un pot el sofregit de ceba i tomata, la nata doble, 60 g de farina d'ametlla, 250 g brou de carn reduït i 75 g formatge curat, que tallem."", 'Ho deixem coure tot 20 minuts a foc baix.', 'Salpebrem 300 g de carn picada (50% de vedella i 50% de porc).', ""En una cassola calenta hi posem un raig d'oli, un\xa0gra d'all aixafat i la carn salpebrada."", 'Ho sofregim tot.', 'Quan comenci a quedar enrossida la carn, hi tirem un raig de brandi.', ""Quan l'alcohol s'hagi evaporat, posem la salsa aurora a la cassola i ho integrem."", ""Si l'aigua de l'olla ja bull, hi tirem 500 g de tortiglioni o una altra pasta curta\xa0amb espirals o estries."", ""Quan la pasta estigui gairebé cuita, la pesquem amb l'aranya i la posem a la cassola amb la salsa."", 'Hi ratllem 75 g de formatge emmental.', 'Portem la pasta al forn a 220 ºC amb el gratinador\xa03 minuts.', ""La servim amb una mica d'orenga.""]","['Carn', 'Pasta', 'Tomàquets', 'All', 'Nata', 'Formatge', 'Ceba', 'Orenga', 'Ametlles']"
Bol asiàtic,https://www.3cat.cat/tv3/cuines/recepta/bol-asiatic/40936/,31,https://img.3cat.cat/multimedia/jpg/0/1/1683021175310_326.jpg,Baixa,Menys d'una hora,,"[""800 ml aigua600 g salmó400 g arròs bomba25 g gingebre fresc50 ml salsa teriyaki1 pastanaga1 gra d'allRucaSèsam torrat blancOli OVESal"", '800 ml aigua', '600 g salmó', '400 g arròs bomba', '25 g gingebre fresc', '50 ml salsa teriyaki', '1 pastanaga', ""1 gra d'all"", 'Ruca', 'Sèsam torrat blanc', 'Oli OVE', 'Sal']","[""Per marinar el salmó, necessitem ratllar a dins d'un bol gran un gra d'all i 25 g de gingebre fresc que haureu de pelar. També hi abocarem 50 ml de salsa teriyaki. Ho barregem.\xa0\xa0"", 'Salpebrem 600 g de supremes de salmó i les passem pel bol. Ho tapem i ho deixarem marinar uns minuts.\xa0\xa0', ""Posarem a bullir 400 g d'arròs bomba en 800 ml d'aigua i una mica de sal. Courà a foc lent i tapat 12 minuts.\xa0\xa0"", ""Per coure el salmó, posarem un paper sulfurat damunt una planxa al foc amb un raig d'oli. Quan sigui calenta, hi posem les supremes de salmó i les coem per les dues cares.\xa0\xa0"", ""Laminem a bastonets una pastanaga que ens servirà per a l'emplatat.\xa0\xa0"", ""Per emplatar, posem l'arròs cuit, la pastanaga, el salmó, la ruca i ho acabem amb una mica de sèsam torrat per sobre.\xa0\xa0""]","['Arròs i cereals', 'All', 'Pastanagues', 'Salmó', 'Gingebre']"
Hamburguesa a la napolitana,https://www.3cat.cat/tv3/cuines/recepta/hamburguesa-a-la-napolitana/41277/,31,https://img.3cat.cat/multimedia/jpg/7/5/1684393445157_326.jpg,Baixa,Menys de 30 minuts,,"[""400 g carn picada vedella100 ml de llet70 g molla de pa de pagès2 mozzarelles fresques3 tomàquets secs confitats1 ou1 gra d'all1 llesca de pa de sègolJulivertAlfàbrega frescaOli OVEPebre negreSal"", '400 g carn picada vedella', '100 ml de llet', '70 g molla de pa de pagès', '2 mozzarelles fresques', '3 tomàquets secs confitats', '1 ou', ""1 gra d'all"", '1 llesca de pa de sègol', 'Julivert', 'Alfàbrega fresca', 'Oli OVE', 'Pebre negre', 'Sal']","['Agafem una llesca de pa de pagès mitjana, en traiem la crosta i la tallem a trossos. Passem els trossos de pa a la picadora.', ""Aboquem a la picadora 100 ml de llet, 1 gra d'all que pelem i unes fulles de julivert. Ho triturem fins tenir una barreja amb una textura fina."", 'Agafem un bol i hi aboquem 400 g de carn de vedella picada, un ou i la barreja triturada. Salpebrem i ho barregem o bé a mà o bé amb una forquilla fins a tenir-ho tot ben integrat.', ""Tapem el bol i el deixem a la nevera durant 10 minuts perquè tot s'acabi d'integrar bé."", ""Ens untem les mans amb una mica d'oli i formem 4 hamburgueses fent primer una pilota i després, aplanant-la amb les mans."", ""Escalfem una cassola o paella que puguem tapar amb una mica d'oli OVE."", 'Afegim les hamburgueses a la cassola i les coem per una cara.', 'Mentre es couen les hamburgueses, agafem 2 boles de mozzarella fresques i les escorrem sobre un colador. A continuació, les tallem a rodelles.', ""Quan les hamburgueses estan cuites d'una cara, les tombem i hi distribuïm per sobre la mozzarella."", 'Agafem 3 tomàquets secs confitats, els tallem a tires primes i els repartim per sobre de les rodelles de mozzarella.', 'Tapem la cassola i coem fins que les hamburgueses estan al punt que ens agrada.', ""Servim posant una llesca de pa de sègol en un plat, a sobre una hamburguesa i acabem amb unes fulles d'alfàbrega fresca. I ja està, ho tenim a punt per menjar.""]","['Vedella', 'Ous de gallina', 'Farina de blat', 'Formatge', 'Llet']"
Lasanya d'escalivada,https://www.3cat.cat/tv3/cuines/recepta/lasanya-descalivada/41176/,31,https://img.3cat.cat/multimedia/jpg/9/9/1683794408499_326.jpg,Baixa,Més d'una hora,Vegetariana,"['12 làmines de pasta de lasanya', '12 làmines de pasta de lasanya', '6 tomàquets pera', '2 pebrots vermells', '3 albergínies', '2 cebes de Figueres', ""1 cabeça d'alls"", 'Formatge gorgonzola', '60 g de ceba rossa', 'Tàperes en vinagre', 'Oli OVE', 'Pebre negre', 'Sal']","[""Posem en una safata per al forn un full de paper de forn i, a sobre, les verdures netes: dos pebrots vermells, tres albergínies, sis tomàquets, dues cebes de Figueres i una cabeça d'alls\xa0"", 'Posem el forn a 180º i escalivem les verdures 45 minuts, menys els alls, que els traurem del forn\xa0 \xa0', ""Amb les verdures encara calentes, posem els pebrots en un contenidor tancat perquè allà es temperin. D'aquesta manera serà més fàcil pelar-los.\xa0\xa0"", 'Pelem la resta de les verdures: les cebes, els tomàquets, les albergínies i, després, els pebrots.\xa0', 'Posem en un got batedor els tomàquets escalivats i pelats i els alls, que funyim.\xa0', 'Ho triturem.\xa0\xa0', ""Posem una paella a escalfar i hi aboquem 60 g de ceba rossa feta d'un altre dia. \xa0"", 'Posem a la paella el triturat de tomàquet i all, una mica de pebre negre i sal. Deixem que es cogui set minuts.\xa0', 'Tallem del llarg els pebrots i les albergínies, i ho reservem. Fem el mateix amb les cebes escalivades\xa0', 'Afegim un grapat de tàperes a la salsa de tomàquet. Ho integrem i hi apaguem el foc.\xa0', 'Bullim la pasta de la lasanya segons el temps del fabricant amb aigua abundant i sal. \xa0', 'Tallem 150 g de formatge gorgonzola.\xa0', ""Un cop la pasta sigui cuita, la submergim en aigua amb gel per parar-hi la cocció i després l'eixuguem amb un drap de cotó.\xa0"", ""Untem amb oli una safata de forn i hi anem muntant la lasanya. Amb una capa de pasta,\xa0 una capa d'escalivada, la salsa de tomata i després ho cobrim amb més pasta. Repetim l'operació. Han de quedar dos pisos de farcit i tres de pasta.\xa0\xa0"", ""L'últim pis el cobrim amb el formatge tallat a daus i ben escampat.\xa0\xa0"", ""Fiquem la lasanya al forn i l'hi deixem 8' a 180º."", 'Servim.']","['Pasta', 'Tomàquets', 'Albergínies', 'Formatge', 'Ceba', 'Pebrot vermell']"
Espaguetis amb cloïsses,https://www.3cat.cat/tv3/cuines/recepta/espaguetis-amb-cloisses/41096/,31,https://img.3cat.cat/multimedia/jpg/1/6/1683708025561_326.jpg,Baixa,Menys d'una hora,,"[""500 g espaguetis d'ou"", ""500 g espaguetis d'ou"", '500 g cloïsses', ""15 g mantega2 grans d'all"", ""2 grans d'all"", '1 bitxo', 'Julivert', 'Oli OVEPebre negre', 'Pebre negre', 'Sal']","[""Pelem 2 grans d'all i els tallem a microburnesa. Els afegim a una paella amb un raig d'oli d'oliva i 1 bitxo (sense llavors) i els saltem. \xa0"", ""A la paella hi posem 500 g d'espaguetis d'ou i els enrossim durant 2 minuts. Passat aquest temps, que els haurem anat separant amb una forquilla de fusta, hi afegim 1 litre d'aigua bullint amb una mica de sal. Rectifiquem de sal."", 'Ho deixem coure 5 minuts i quan en quedin 3 hi afegirem 500 g de cloïsses purgades.\xa0', 'Piquem fulles de julivert i les hi afegim.\xa0', 'Agafem 1 cullerada de mantega i la desfem a la paella. Ho movem i lliguem bé.\xa0', 'Emplatem els espaguetis amb cloïsses i també\xa0 hi posarem una mica de pebre per sobre.\xa0']","['All', 'Espaguetis', 'Cloïsses', 'Mantega', 'Julivert', 'Pebre negre', 'Oli']"
Beguda de xia,https://www.3cat.cat/tv3/cuines/recepta/beguda-de-xia/41157/,31,https://img.3cat.cat/multimedia/jpg/6/2/1683721141326_326.jpg,Baixa,Menys de 10 minuts,Vegana,"['3 cullerades de xia750 ml de quefir de coco1 mango madur2 llimes8 gerdsMenta fresca', '3 cullerades de xia', '750 ml de quefir de coco', '1 mango madur', '2 llimes', '8 gerds', 'Menta fresca']","['Pelem un mango madur.', 'Posem en un got batedor el mango pelat i tallat i 750 ml de quefir de coco.', ""Ho turbinem fins que s'integri bé. \xa0"", ""Afegim al got batedor el suc d'una llima i tres cullerades de xia."", ""Ho integrem i deixem que la xia s'hidrati cinc minuts."", 'Acabem la beguda amb dos gerds, una mica de ratlladura de llima i una fulla de menta fresca.']","['Fruites exòtiques', 'Fruita del bosc', 'Llima', 'Coco', 'Xia']"
Pancakes amb toffee de moca,https://www.3cat.cat/tv3/cuines/recepta/pancakes-amb-toffee-de-moca/40956/,31,https://img.3cat.cat/multimedia/jpg/9/6/1683025320069_326.jpg,,Menys d'una hora,,"[""180 g de plàtan madur160 g de farina de blat100 g de sucre blanc80 g d'alvocat madur40 g de sucre morè250 ml de beguda de civada150 ml de nata 35% MGMantega CadíImpulsor químicGrans de cafè2 ousCacau en polsSalCardamomAmetlla laminada"", '180 g de plàtan madur', '160 g de farina de blat', '100 g de sucre blanc', ""80 g d'alvocat madur"", '40 g de sucre morè', '250 ml de beguda de civada', '150 ml de nata 35% MG', 'Mantega Cadí', 'Impulsor químic', 'Grans de cafè', '2 ous', 'Cacau en pols', 'Sal', 'Cardamom', 'Ametlla laminada']","['Comencem per fer la massa dels pancakes. Pelem i tallem 180 g de plàtan madur i el posem en un got americà. En reservem una mica per a la presentació final. \xa0\xa0', ""En el got també hi posem 80 g d'alvocat madur, 250 ml de beguda de civada, 2 ous, 40 g de sucre morè i 1 culleradeta de sal. Ho triturem tot fins a obtenir una pasta.\xa0\xa0"", ""Tamisem en un bol 160 g de farina de blat i una culleradeta d'impulsor. Després ho afegim al got americà i ho integrem. Reservarem la massa en un bol que tapem durant 10 minuts.\xa0\xa0"", 'Comencem a fer el toffee posant en un pot al foc 150 ml de nata 35% MG, grans de cafè, 1 cardamom esclafat i una cullerada de cacau en pols. Ho portem a ebullició, ho retirem del foc i ho deixem infusionar.\xa0\xa0', 'En una paella al foc hi afegim 100 g de sucre blanc que desfem a foc fluix. Quan el caramel té un color fosc, el retirem del foc. Afegim a la paella 1 nou de mantega Cadí pomada i deixem que es desfaci.\xa0\xa0', ""Colem a la paella la nata infusionada, que ha d'estar calenta. Ho remenem i portem de nou al foc. Ho courem 2 minuts a foc fort remenant tota l'estona. Ens ha de quedar una textura densa.\xa0\xa0"", 'Escalfem una paella al foc amb una mica de mantega Cadí. Recuperem la massa dels pancakes i la remenem amb una cullera. Quan la mantega està desfeta, aboquem a la paella la massa amb un cullerot. En podem fer dos o tres alhora, però que no es toquin. Migtapem i coem a foc baix dos minuts per banda i banda. Anirem reservant els pancakes en un plat tapats amb un drap de cotó.\xa0\xa0', 'Tallem a daus el tros de plàtan que havíem reservat i emplatem. Primer posarem un pancake, el toffee, un altre pancake, toffee, pancake... fins a fer una torre. Al damunt hi posem els daus de plàtan, ametlla laminada i, per últim, més toffee. \xa0\xa0']","['Plàtans', 'Farina', 'Mantega', 'Nata', 'Xocolata', 'Sucre', 'Alvocat']"
